"filename", "language", "PHP", "JavaScript", "Markdown", "JSON", "CSS", "TypeScript", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\eo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\es.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\es.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\et.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\et.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\eu.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\eu.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fa.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fa.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fi.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fi.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fr.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\fr.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\frr.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\frr.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gor.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\gor.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ha.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ha.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hak.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hak.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\he.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\he.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hi.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hi.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hr.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hr.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hrx.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hrx.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hu.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hu.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hy.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\hy.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ia.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ia.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\id.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\id.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ig.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ig.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\inh.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\inh.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\is.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\is.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\it.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\it.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ja.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ja.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ka.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ka.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kab.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kab.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kbd-cyrl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kbd-cyrl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\km.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\km.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\kn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ko.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ko.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ksh.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ksh.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ku-latn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ku-latn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ky.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ky.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\la.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\la.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lb.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lki.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lki.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lrc.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lrc.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lt.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lt.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lv.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\lv.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mg.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mk.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mk.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ml.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ml.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mnw.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mnw.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ms.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ms.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\msg.d.ts", "TypeScript", 0, 0, 0, 0, 0, 429, 0, 9, 4, 442
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\my.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\my.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mzn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\mzn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\nb.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\nb.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ne.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ne.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\nl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\nl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\oc.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\oc.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\olo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\olo.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pa.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pa.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pms.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pms.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ps.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ps.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pt-br.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pt-br.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pt.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\pt.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\qqq.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 10, 5, 17
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ro.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ro.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ru.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ru.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sc.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sc.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sco.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sco.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sd.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sd.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\shn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\shn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\si.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\si.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sk.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sk.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\skr-arab.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\skr-arab.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sl.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\smn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\smn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sq.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sq.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sr-latn.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sr-latn.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sr.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sr.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sv.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sv.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sw.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\sw.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\synonyms.d.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 10, 5, 17
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ta.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\ta.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tcy.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tcy.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\tdd.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\te.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\te.js", "JavaScript", 0, 434, 0, 0, 0, 0, 0, 2, 5, 441
"c:\xampp\htdocs\Blockimino\Libraries\LibreriasBlocklyOficial\msg\th.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 5, 3, 9
